asin,reviewerID,reviewText,overall,summary,unixReviewTime,helpful_votes,total_votes,product_brand,product_title,product_price
B001TIZZVQ,A34DSW0C4H6IP6,"Could have used more coverage, and the previous reports of crap getting under it from the gas pedal looks true.  All in all though, love the product, looks good, great upgrade from stock without having to spend $200 on other ones.",4,Good product,1393200000,0,0,Rugged Ridge,Rugged Ridge 12920.01 Black All-Terrain Front Floor Liner - Pair,53.27
B001TJ1EJC,A34DSW0C4H6IP6,"Fast shipping, nice product, looks great on the Jeep.  Not as much coverage as I would like, but I don't many backseat passengers so they work great for me.  I would definitely recommend this product to anyone.  Thank you!",4,Good product,1393200000,0,0,Rugged Ridge,Rugged Ridge 12950.02 Black All-Terrain Rear Floor Liner - Pair,53.27
B001TJ3HUG,A2LU37PVXBXQZJ,"I got this to clean very neglected seats in 2 cars.What a difference this product combination made. Leather can take patience to clean completely.Cleaner is pretty much odorless. pH neutral, which is important so as not to harm sensitive leathers. CG recommends to spray on MF towel and gently work in. I had pretty good result when following this. But when I paired this with my leather brush the dirt and body oils just poured out. Turned my orange interior towels brown with muck. Took a few applications to renew hide to OE condition.Now, the conditioner really shines. The scent is really appealing for me. Not too strong. Did one application with MF sponge and after letting product penetrate and wiping down since even the conditioner has very light cleaning capabilites. I was completely blown away. Wonderful finish. I have been a Lexol afficianado for a while. No longer my go to product.PS: Recommend keeping away from stitching.",5,Great results!,1399420800,0,0,NA,NA,22.07
B001TJ3HUG,A1KCG5U4HAB66U,"So far, seems to be pretty good stuff.  The cleaner is a bit strong, be conservative with it, or water it down.  It will literally pull the color dye out of the leather if you leave it too long.  Spray, and wipe fast, then get the conditioner on it.",4,"Good stuff, smells good, makes leather squeeky for a while.",1401321600,1,1,NA,NA,22.07
B001TJ3HUG,AGR9X65YNUNJY,I have been looking for a good leather seat cleaning kit for my car for a while. This smells nice and is not overpowering. Definitely softens my leather.,5,Awesome stuff. Smells nice,1392854400,0,0,NA,NA,22.07
B001TJ3HUG,A36V9OCTKMQI9Q,"The Chemical Guys Leather Cleaner works great on my light tan seats, and the Conditioner leaves then soft and looking new with a nice leather scent.",5,Chemical Guys (SPI_109_16) Leather Cleaner and Conditioner Combo - 16 oz.,1389139200,0,0,NA,NA,22.07
B001TJ70ZE,A3UX3E1B1ULDKG,"I received these today. They fit well and look good in my 2013 JKU Sport S. The hole for the &#34;locking lug&#34; in the front is a very tight fit. I know some people stated theirs had a &#34;cut out&#34;. Mine is more of a slit. My only complaint is cosmetic and likely happened during packaging; The Rugged Ridge badge on the front passenger side was broken off. The two little tabs were broken off flat with the back. A little silicon should fix it, since it's not worth my time to package up and return. That is the reason for this review falling short of 5 stars.Maybe there are better ones out there but these are a huge improvement over the carpeted mats that came from the factory.",4,They seem good,1397520000,0,0,Rugged Ridge,Rugged Ridge 12987.01 Black All-Terrain Front and Rear Floor Liner Kit - 3 Pieces,97.99
B001TJ70ZE,A1KY6OX5IXBDZ1,"I thank these mats look pretty sharp. It's true, the front ones could definitely have better coverage under the feet. I don't really like the huge decal behind the seats in the back either. But the pattern looks really nice, and I'm sure they will hold up over time.",4,Pretty good.,1395878400,0,0,Rugged Ridge,Rugged Ridge 12987.01 Black All-Terrain Front and Rear Floor Liner Kit - 3 Pieces,97.99
B001TJXWH4,ALASL4TSSQUSC,used it on my last round of dirty MF towels and they got clean and feel nice and soft.  this size container will probably last for years too,4,seems to work,1391558400,0,0,Chemical Guys,Chemical Guys CWS_201_16 - Microfiber Wash Cleaning Detergent Concentrate (16 oz),9.95
B001TJXWH4,A1YEU9GE4M904X,"This keeps my microfibers looking and feeling like new, and they seem to maintain their static cling and absorption better when washed with this versus regular determent.  I'd rather pay a little more for this stuff and not worry about any additional wear caused by regular detergent.",5,Keeps towels looking and feeling new,1402963200,0,0,Chemical Guys,Chemical Guys CWS_201_16 - Microfiber Wash Cleaning Detergent Concentrate (16 oz),9.95
B001TJXWH4,A1NVH85N0ASOZB,Works good  better than the microfiber restorer product. This one leave them a lot softer and so much static. Next one is the griots garage one and see which is better,4,Good micro fiber cleaner,1399680000,0,0,Chemical Guys,Chemical Guys CWS_201_16 - Microfiber Wash Cleaning Detergent Concentrate (16 oz),9.95
B001TJXWH4,ALJ5J8ZSK8F11,"This cleans MF and regular clothes well. It has a slight citrus smell which is pleasant. Like any MF cleaner, it will not get out all stains without a little scrubbing. I've tried many  MF cleaners and there isn't one out there that you just throw your dirty towels in and the stains magically disappear. It does remove the majority of stains without scrubbing though. Price effective by the gallon. Will buy again when I run out.",5,Good product and price,1401926400,0,0,Chemical Guys,Chemical Guys CWS_201_16 - Microfiber Wash Cleaning Detergent Concentrate (16 oz),9.95
B001TJXWH4,A2DFINH7PH42RK,"This is a GREAT microfiber detergent. It does a lot better job at cleaning than the other chemicals I've used do, and it smells good too. The scent is citrus, with a leaning towards lemon. So if you've ever used a lemon scented cleaner, this is about what it smells like, only more fresh.It does a great job removing dirt, stains, and cleaning agents from Microfibers, and it leaves them coming out of the dryer nice and soft, plush, and not laden with product.I would certainly use a little extra on heavily soiled loads, just because. I bought the 16oz bottle first, but I just recently purchased a gallon jug because this stuff goes quick if you wash a lot of microfibers. I use this on my pads and applicators as well.Just remember if you are using waxes and sealants, that they are designed to be rugged and durable on a car. The same applies to your applicators and towels! I like to pre-soak these items in a little bucket with a mixture of a cap full of this, and a shot of Chemical Guys' lightning fast stain extractor in hot water. This breaks down the grease a little better, and you can drain the bucket (which is full of nasties) and then wash them in the washing machine.I also only use hot water when washing, cold washing doesn't work all that great. I run a 15 minute cycle, stop it at 10 and let it soak for 10 minutes, and then continue the wash. Rinses everything out, every time.Highly recommended, this actually works. I was very unimpressed with other competitive products - and their scents. This smells good, works great, and leaves me satisfied.",5,Very sastisfied,1394236800,0,0,Chemical Guys,Chemical Guys CWS_201_16 - Microfiber Wash Cleaning Detergent Concentrate (16 oz),9.95
B001TK0DSY,A1AJQLBVCNMUG2,"You have to use a lot more than it states to get enough soap suds that last and will take dirt off your car, but overall not a bad product, just make sure to shake it before you use it",3,Not bad,1398816000,0,1,NA,Chemical Guys CWS_301_16 - Citrus Wash &amp; Gloss Concentrated Car Wash (16 oz),14.66
B001TK0DSY,A1A2U1MG2V2T6Y,"Let's start with the good stuff. 128 oz, at 1 oz per 5 gal, means that you're going to be using this for a long time. It smells nice. It leaves a decent gloss. I find Meg's NXT wash increases the hydrophobicity of the surface, while CW&G; restores it to pre-dirty condition. That's fine, since I depend on my sealant layer for water beading, and don't particularly care for whatever temporary water beading the wash provides.After hearing everything about the incredible foaming properties of this soap, I was a little disappointed to find it didn't foam especially well by brush. Should it? Maybe not. It still washes just fine. Don't spill any of the soap either, or you'll be washing it out for a long time. The soap does separate rather quickly, but it's no big deal.I'd buy it again, but I won't be doing that for a long time.",4,"Incredible value, mediocre foaming by brush",1403136000,0,0,NA,Chemical Guys CWS_301_16 - Citrus Wash &amp; Gloss Concentrated Car Wash (16 oz),14.66
B001TK7CYM,A27KCNCPII70WG,they are really nice! they don't work on the out side of a motorcycle helmet but i kept them because they would work great just with no helmet!,4,great!,1401321600,0,0,Global Vision Eyewear,Red Baron Motorcycle/aviator Goggles Day Night,11.75
B001TK7CYM,AY57N4GD6TVDP,"it has a tendency to fall down when im riding, so to bypass this i have to put it near the crown of my head to keep the goggles on tight. they also fog a bit while standing still.",3,"not bad, drawback is the headband.",1388620800,1,1,Global Vision Eyewear,Red Baron Motorcycle/aviator Goggles Day Night,11.75
B001TK7CYM,A355C0IRPK7BSD,Nice goggles for the price. They fit over my glasses but not over larger glasses. Now with my leather cap I look like the Red Baron,5,Look Great,1393891200,0,0,Global Vision Eyewear,Red Baron Motorcycle/aviator Goggles Day Night,11.75
B001TK7CYM,A22801HMB53QJS,"Tryed these out today on the hyway and they worked great, no wind in the eyes and just the right shade for day time riding. Havnt tryed the night time ones yet but will repost when I do.",5,Great Goggles,1392249600,0,0,Global Vision Eyewear,Red Baron Motorcycle/aviator Goggles Day Night,11.75
B001TK7CYM,A2E25LQAXZVK8Q,These work great and look cool.,5,Five Stars,1403740800,0,0,Global Vision Eyewear,Red Baron Motorcycle/aviator Goggles Day Night,11.75
B001TKWRHO,A228B35PGJ9S8I,I use this pad more than anything else. They last long (Stay away from emblems)Loads up nice and the 7&#34; allows for fast coverageI use these with #21 and #26 wax from Meguiar'sI've always had success with this and the other 7&#34; 2.0 buff pads from Meguiar's.This pad when paired with the proper WAX does wonders.I would recommend this with Meguiar's DA also.,5,Ah how I love you my black finishing pad,1397347200,0,0,Meguiar&#39;s,Meguiar's W9207 Mirror Glaze Professional Soft Buff 2.0 7&quot; Foam Finishing Pad,12.72
B001TKWRHO,AZFODJ6KW6KQH,This finishing pad was easy to put on the polisher and did a good job in applying the wax to the the boat.  Performed as expected.,4,finishing pad,1398038400,0,0,Meguiar&#39;s,Meguiar's W9207 Mirror Glaze Professional Soft Buff 2.0 7&quot; Foam Finishing Pad,12.72
B001TKWRHO,A9CEQ9J4J8VI1,"I love these and other Meguiars products.  Their claim is true that you can use these, and wash them with your microfiber towels in the washing machine and have a clean pad for future use.  The skill of using these is to know exactly how much material on the pad.  It seems to come with time and experience.  Too little no good.  Too much no good.",5,I like what you've done with your pad,1404518400,0,0,Meguiar&#39;s,Meguiar's W9207 Mirror Glaze Professional Soft Buff 2.0 7&quot; Foam Finishing Pad,12.72
